id;node1id;node2id;length;distance;curveness;volume;avgCrossSection;minRadiusAvg;minRadiusStd;avgRadiusAvg;avgRadiusStd;maxRadiusAvg;maxRadiusStd;roundnessAvg;roundnessStd;node1_degree;node2_degree;num_voxels;hasNodeAtSampleBorder
558;558;2156;10.8702;10.7806;1.0083;60;5.5197;0.781944;0.08624;1.61059;0.295896;2.1667;0.607105;0.38515;0.100214;1;3;7;0
559;559;2192;58.659;47.2758;1.24078;556;9.47851;1.43041;0.196323;1.9256;0.188897;2.46029;0.560632;0.605051;0.135551;1;3;44;0
560;560;2213;20.3347;19.2094;1.05858;103;5.06524;0.98791;0.277576;1.50363;0.216663;1.94928;0.362436;0.509539;0.126077;1;3;15;0
561;561;2210;25.6662;24.8797;1.03161;238;9.27289;1.33306;0.269787;2.06899;0.306069;3.02464;0.937159;0.487343;0.166777;1;3;17;0
562;562;2180;9.26311;9.11043;1.01676;43;4.64207;0.705321;0.237647;1.48507;0.243806;2.046;0.505377;0.365332;0.150976;1;3;8;0
563;563;2180;9.7672;9.27362;1.05322;43;4.40249;0.649858;0.148244;1.45012;0.357123;2.02813;0.711429;0.351841;0.125651;1;3;8;0
564;564;2222;21.0624;20.8567;1.00986;187;8.8784;1.4568;0.130967;1.86414;0.0689001;2.26896;0.148847;0.644509;0.0697692;1;3;16;0
565;565;2162;13.5301;13.4536;1.00569;71;5.24755;1.11718;0.251849;1.63377;0.188365;2.06364;0.432296;0.565441;0.185903;1;3;8;0
566;566;2138;25.9945;25.807;1.00726;116;4.46249;1.09223;0.296213;1.52047;0.0731272;1.84727;0.172052;0.595209;0.167047;1;3;16;0
567;567;2203;14.9914;14.7309;1.01768;158;10.5394;1.46247;0.163637;2.00465;0.112989;2.47759;0.303722;0.601349;0.112576;1;3;10;0
568;568;2229;32.6304;28.5716;1.14206;331;10.1439;1.39689;0.340252;2.05521;0.427698;2.74049;1.1594;0.577907;0.19542;1;3;23;0
569;569;2215;43.6139;39.6611;1.09967;351;8.04788;1.15673;0.34111;1.74519;0.387553;2.25357;0.658298;0.524865;0.142596;1;3;35;0
570;570;2160;12.7898;12.6886;1.00797;136;10.6335;1.46014;0.199849;2.00041;0.206138;2.47705;0.483374;0.612904;0.147437;1;3;9;0
571;571;2212;56.4592;54.6748;1.03264;585;10.3615;1.26649;0.211241;2.03555;0.750877;2.93424;2.00161;0.52046;0.17282;1;3;51;0
572;572;2191;8.96339;8.77496;1.02147;96;10.7102;1.31425;0.282378;1.95112;0.315328;2.48656;0.649094;0.5649;0.16854;1;3;7;0
573;573;2208;24.2892;23.9583;1.01381;114;4.69345;0.807292;0.119291;1.48852;0.176803;2.02002;0.326409;0.410066;0.0936852;1;3;20;0
574;574;2073;54.9336;51.3128;1.07056;536;9.75724;1.35081;0.247373;1.92026;0.297737;2.45257;0.539746;0.569041;0.138235;1;3;43;0
575;575;2171;11.5621;11.2842;1.02462;58;5.0164;1.09855;0.228203;1.57018;0.134548;2.00415;0.352221;0.564258;0.150347;1;3;7;0
576;576;2162;20.4091;20.0998;1.01539;104;5.09576;1.05318;0.256205;1.55373;0.0656863;1.93789;0.165317;0.551563;0.15304;1;3;14;0
577;577;2207;17.5266;17.4356;1.00522;87;4.96387;0.925023;0.171727;1.55704;0.175415;2.07953;0.325941;0.452246;0.0943589;1;3;13;0
578;578;2192;8.6218;8.60233;1.00226;49;5.68327;0.866191;0.305152;1.63722;0.426976;2.2916;1.09767;0.435061;0.191675;1;3;6;0
579;579;2211;21.5187;20.4206;1.05377;202;9.3872;1.35253;0.189745;1.90842;0.277011;2.48387;0.66716;0.568141;0.116203;1;3;18;0
580;580;2131;53.5063;47.9131;1.11674;1715;32.0523;2.70666;0.155809;3.32085;0.129774;3.94942;0.315127;0.689385;0.0659795;1;3;38;0
581;581;2247;34.7072;32.0156;1.08407;268;7.72174;1.27516;0.254951;1.74654;0.272753;2.23574;0.505724;0.588213;0.14413;1;3;28;0
582;582;2177;12.6257;12.3288;1.02408;58;4.59382;0.910662;0.183341;1.48426;0.102219;1.92187;0.166613;0.477672;0.104458;1;3;9;0
583;583;2219;11.9694;11.4455;1.04577;124;10.3597;1.35383;0.218011;1.87125;0.235646;2.41074;0.447915;0.582197;0.148567;1;3;10;0
584;584;2195;10.2761;9.8995;1.03804;48;4.67105;0.690623;0.144757;1.49318;0.218074;2.10577;0.456028;0.332409;0.0625847;1;3;8;0
585;585;2186;10.1371;9.84886;1.02927;102;10.062;1.49067;0.112762;2.00371;0.180304;2.6468;0.367929;0.569935;0.0628075;1;3;6;0
586;586;2184;7.01985;6.78233;1.03502;60;8.54719;1.3999;0.0985259;1.83353;0.047471;2.22884;0.0750278;0.628738;0.0490104;1;3;5;0
587;587;2227;16.4202;16.2378;1.01123;172;10.4749;1.4436;0.119043;1.98691;0.178621;2.45409;0.463979;0.603036;0.0966483;1;3;10;0
588;588;2218;35.6683;35.3695;1.00845;331;9.27995;1.29686;0.214035;1.8782;0.150759;2.33634;0.360691;0.566853;0.118704;1;3;28;0
589;589;2258;35.6982;31.0483;1.14976;190;5.3224;0.804234;0.272945;1.54442;0.608511;2.10022;1.22903;0.425284;0.168603;1;3;30;0
590;590;2188;17.6136;17.1172;1.029;190;10.7871;1.5534;0.121245;2.04469;0.219021;2.63149;0.518277;0.612192;0.117731;1;3;12;0
591;591;2194;10.1197;9.76388;1.03644;50;4.94085;0.919954;0.246653;1.5755;0.140404;1.98855;0.344407;0.469409;0.130592;1;3;6;0
592;592;2252;22.3667;21.7486;1.02842;129;5.76749;0.855671;0.210582;1.55857;0.411743;2.18919;0.828195;0.424743;0.145102;1;3;19;0
593;593;2214;10.6732;10.4243;1.02388;58;5.43416;1.13481;0.211978;1.65522;0.259877;2.17355;0.602018;0.550211;0.153298;1;3;6;0
594;594;2189;18.2098;14.7986;1.23051;181;9.93969;1.21124;0.300202;2.09611;1.10641;2.958;2.16933;0.530951;0.216667;1;3;14;0
595;595;2208;8.18625;7.85281;1.04246;29;3.54252;0.804442;0.183345;1.38332;0.108143;1.90915;0.2534;0.425317;0.0980988;1;3;6;0
596;596;2240;14.8266;14.5945;1.0159;63;4.24913;0.863723;0.227069;1.45642;0.112522;1.82863;0.150905;0.474626;0.124312;1;3;10;0
597;597;2158;33.1918;28.6182;1.15981;287;8.64672;1.33183;0.265574;1.99024;0.693696;2.67669;1.73634;0.594962;0.195964;1;3;26;0
598;598;2211;9.52832;9.27362;1.02746;48;5.03762;0.690152;0.165284;1.47217;0.227304;2.02319;0.344037;0.344999;0.083328;1;3;8;0
599;599;2176;21.8542;21.4243;1.02007;199;9.10579;1.46098;0.0983799;1.86154;0.0710477;2.32065;0.221222;0.636332;0.0819432;1;3;18;0
600;600;2220;8.93792;8.83176;1.01202;88;9.84569;1.36011;0.238937;1.93387;0.23046;2.46046;0.402273;0.557043;0.087008;1;3;6;0
601;601;2205;6.9282;6.9282;1.0;27;3.89711;1.4611;0.027503;1.62215;0.0970965;1.94807;0.345317;0.778479;0.162228;1;3;3;0
602;602;2222;25.5958;23.7908;1.07587;231;9.02493;1.196;0.296722;1.85051;0.212489;2.36473;0.501485;0.527124;0.152642;1;3;20;0
603;603;2230;31.377;30.133;1.04128;265;8.44567;1.29776;0.233152;1.85206;0.136791;2.4224;0.538655;0.563688;0.153794;1;3;25;0
604;604;2237;10.2691;10.198;1.00697;52;5.06373;0.849835;0.202781;1.53767;0.267437;2.05086;0.574249;0.439054;0.144597;1;3;7;0
605;605;2174;43.2676;40.9023;1.05783;356;8.22787;1.25482;0.387683;1.89234;0.355326;2.55608;0.906512;0.528044;0.177143;1;3;30;0
606;606;2241;19.2017;18.4932;1.03831;192;9.99911;1.38554;0.185613;1.93587;0.240061;2.43087;0.518611;0.589302;0.118695;1;3;14;0
607;607;2268;35.8579;32.8735;1.09079;314;8.75678;1.36852;0.315557;1.94784;0.428226;2.62086;1.10795;0.585467;0.184606;1;3;25;0
608;608;2201;8.14999;8.06226;1.01088;40;4.90798;0.949803;0.233898;1.66886;0.085661;2.17187;0.192012;0.439086;0.115367;1;3;5;0
609;609;2231;34.1674;31.4643;1.08591;298;8.72178;1.29876;0.313698;1.95189;0.513852;2.60056;1.22946;0.560592;0.175908;1;3;26;0
610;610;2201;10.7174;10.6771;1.00378;54;5.03853;1.11639;0.259475;1.6281;0.117052;2.0339;0.229697;0.552051;0.134097;1;3;6;0
611;611;2186;17.72;17.5214;1.01133;81;4.57111;0.792016;0.113757;1.51166;0.0842365;2.05617;0.125817;0.386201;0.0547425;1;3;14;0
612;612;2200;12.8439;12.8062;1.00294;126;9.8101;1.51534;0.0348235;1.9367;0.130602;2.45819;0.338075;0.625476;0.0665119;1;3;9;0
613;613;2260;17.7759;17.3012;1.02743;96;5.40057;0.99728;0.227231;1.51706;0.227519;1.93071;0.438711;0.537812;0.154708;1;3;14;0
614;614;2216;24.9367;24.2693;1.0275;100;4.01015;0.694748;0.217214;1.37725;0.120108;1.88205;0.232015;0.376715;0.135719;1;3;22;0
615;615;2195;20.6275;19.883;1.03744;195;9.45341;1.50857;0.156667;1.95631;0.114678;2.44106;0.181537;0.620985;0.0770448;1;3;14;0
616;616;2209;10.6634;10.6301;1.00313;103;9.65921;1.5153;0.0205245;1.94142;0.156792;2.43105;0.480503;0.64205;0.095947;1;3;7;0
617;617;2239;8.74984;8.60233;1.01715;108;12.3431;1.45069;0.121692;2.16208;0.371928;2.99211;0.853724;0.516966;0.123003;1;3;6;0
618;618;2063;80.9207;66.4756;1.2173;850;10.5041;1.43145;0.151346;2.05127;0.649007;2.71089;1.42904;0.589384;0.139449;1;3;63;0
619;619;2249;9.7521;9.53939;1.0223;59;6.04998;1.25388;0.161451;1.70567;0.314997;2.24112;0.820983;0.619083;0.19329;1;3;6;0
620;620;2226;11.359;11.0755;1.0256;47;4.13767;0.717623;0.156203;1.41882;0.0958355;1.96419;0.197506;0.366057;0.0750936;1;3;9;0
621;621;2172;36.4598;33.4216;1.09091;326;8.94135;1.47659;0.148618;1.93887;0.189851;2.46652;0.441751;0.611507;0.0887852;1;3;26;0
622;622;2209;20.976;20.9284;1.00227;192;9.1533;1.44903;0.123898;1.97191;0.199244;2.54324;0.480366;0.584688;0.0961697;1;3;12;0
623;623;2256;19.8007;19.7034;1.00494;201;10.1512;1.50635;0.0914905;2.05155;0.295858;2.66482;0.680775;0.595028;0.117622;1;3;11;0
624;624;2292;44.3376;41.5599;1.06684;323;7.28502;1.29674;0.246954;1.85295;0.517526;2.52646;1.42953;0.608786;0.232985;1;3;31;0
625;625;2236;10.3308;10.083;1.02458;44;4.25911;0.749661;0.139778;1.4442;0.0932017;2.03015;0.20637;0.368848;0.0562653;1;3;8;0
626;626;2215;13.5199;13.3791;1.01053;127;9.39356;1.48389;0.0974208;2.0079;0.140149;2.54948;0.27214;0.587887;0.0671831;1;3;8;0
627;627;2185;67.0201;60.0417;1.11623;551;8.22142;1.2338;0.338191;1.79532;0.231596;2.30358;0.571204;0.559443;0.177986;1;3;56;0
628;628;2245;65.108;62.1369;1.04781;1092;16.7721;1.34473;0.374438;4.19926;3.3024;6.79606;5.88461;0.381277;0.229356;1;3;62;0
629;629;2181;54.774;50.0999;1.0933;539;9.84044;1.36356;0.179537;1.94094;0.242056;2.42484;0.515881;0.577288;0.107095;1;3;44;0
630;630;2213;16.6488;16.5529;1.00579;75;4.50483;1.04831;0.24161;1.49878;0.0895932;1.8531;0.129511;0.566905;0.131026;1;3;11;0
631;631;2345;58.4037;52.345;1.11575;536;9.1775;1.3084;0.337138;1.93537;0.437099;2.55358;1.01757;0.555088;0.170594;1;3;43;0
632;632;2173;60.5318;53.1977;1.13786;992;16.3881;1.69859;0.191299;2.48213;0.711952;3.34943;1.75459;0.566474;0.126148;1;3;46;0
633;633;2254;12.1386;11.7898;1.02959;67;5.51956;0.866678;0.319791;1.50334;0.201089;2.01153;0.253961;0.431706;0.144081;1;3;10;0
634;634;2273;14.0747;13.9284;1.0105;133;9.44961;1.41836;0.169347;1.87014;0.101669;2.2763;0.171298;0.626575;0.0886732;1;3;12;0
635;635;2194;32.4424;30.2104;1.07388;300;9.24716;1.36321;0.212339;1.88352;0.230113;2.38118;0.485134;0.593298;0.142867;1;3;26;0
636;636;2227;16.8313;16.6433;1.01129;159;9.44669;1.47143;0.141766;1.97468;0.115809;2.46745;0.285527;0.607138;0.10405;1;3;11;0
637;637;2320;38.0307;35.7585;1.06354;317;8.33537;1.2624;0.287373;1.87802;0.464086;2.50808;1.11425;0.552839;0.148263;1;3;28;0
638;638;2253;7.5384;7.34847;1.02585;74;9.8164;1.34248;0.0947236;1.85831;0.210827;2.31529;0.390678;0.593447;0.0962146;1;3;6;0
639;639;2244;10.7588;10.6771;1.00765;55;5.11209;0.857041;0.285493;1.61774;0.206697;2.26007;0.56521;0.39987;0.166572;1;3;6;0
640;640;2276;25.7142;25.0533;1.02638;116;4.51112;0.786719;0.198763;1.46748;0.168261;1.9996;0.255661;0.397513;0.10322;1;3;21;0
641;641;2236;55.235;51.0718;1.08152;483;8.74445;1.28567;0.226797;1.82308;0.240837;2.32135;0.567126;0.574478;0.133177;1;3;49;0
642;642;2301;30.4156;27.7489;1.0961;277;9.10717;1.26965;0.343774;1.99338;0.376464;2.57139;0.783357;0.523696;0.164457;1;3;20;0
643;643;2233;21.0004;20.7364;1.01273;99;4.71419;0.977151;0.29411;1.52652;0.0987953;1.9283;0.22567;0.509428;0.147857;1;3;14;0
644;644;2224;36.2229;34.8425;1.03962;548;15.1286;1.71507;0.231794;2.37951;0.353286;3.0644;0.903813;0.594556;0.13366;1;3;31;0
645;645;2260;7.40422;7.34847;1.00759;35;4.72703;0.874425;0.0960371;1.5861;0.243123;2.22158;0.675562;0.428914;0.120282;1;3;4;0
646;646;2251;49.8638;43.2897;1.15186;391;7.84135;1.11996;0.333221;1.80828;0.56635;2.39371;1.129;0.506579;0.157925;1;3;39;0
647;647;2284;20.8615;19.8494;1.05099;195;9.34738;1.42553;0.118539;1.90498;0.171769;2.41115;0.493111;0.606472;0.0884986;1;3;15;0
648;648;2268;15.7716;15.4488;1.02089;74;4.69199;0.738399;0.146943;1.46763;0.15681;2.06843;0.314988;0.360546;0.0741878;1;3;13;0
649;649;2253;30.6767;26.6458;1.15128;332;10.8226;1.34901;0.171296;2.0666;0.607874;2.74858;1.39243;0.550142;0.141617;1;3;24;0
650;650;2300;13.2257;12.8927;1.02583;130;9.82934;1.1856;0.377105;1.86153;0.336179;2.55273;0.764301;0.501911;0.213606;1;3;11;0
651;651;2275;16.8736;16.4012;1.0288;79;4.68187;0.734472;0.170047;1.42874;0.161444;1.95882;0.304381;0.381451;0.104189;1;3;14;0
652;652;2264;8.10861;8.02081;1.01095;41;5.05636;0.806722;0.167628;1.59511;0.279043;2.26934;0.519002;0.374981;0.110476;1;3;6;0
653;653;2259;17.9855;16.3095;1.10276;80;4.44802;0.779126;0.229822;1.4259;0.184939;1.89304;0.300278;0.418407;0.130315;1;3;15;0
654;654;2237;31.2634;27.1662;1.15082;275;8.79623;1.13269;0.296618;1.95944;0.917525;2.8564;2.1724;0.486395;0.167109;1;3;26;0
655;655;2242;26.063;24.1247;1.08034;241;9.24684;1.34528;0.2524;1.99602;0.36309;2.6869;0.91051;0.541286;0.157848;1;3;18;0
656;656;2326;25.3159;22.3383;1.1333;225;8.88768;1.35152;0.216326;1.91216;0.3825;2.53209;0.809308;0.570524;0.159708;1;3;20;0
657;657;2316;30.6219;28.0357;1.09225;272;8.88254;1.24534;0.341331;1.94522;0.514537;2.62286;0.987563;0.510486;0.155044;1;3;23;0
658;658;2322;29.2057;27.8568;1.04842;323;11.0595;1.41797;0.231396;2.09542;0.462162;2.73347;1.02792;0.556239;0.138356;1;3;21;0
659;659;2262;29.5917;25.3092;1.16921;301;10.1718;1.18787;0.322622;2.19793;1.00783;3.21448;2.21484;0.477684;0.207804;1;3;25;0
660;660;2279;12.4425;12.161;1.02315;60;4.82219;0.781017;0.134453;1.48145;0.251813;2.10704;0.489361;0.38671;0.100446;1;3;10;0
661;661;2275;17.2978;15.9896;1.08182;144;8.32476;1.21781;0.312152;1.9399;0.344739;2.75034;0.891564;0.495662;0.1907;1;3;11;0
662;662;2281;29.079;27.1846;1.06969;233;8.01266;1.18814;0.369022;1.82665;0.321194;2.43863;0.796253;0.506669;0.164568;1;3;23;0
663;663;2314;91.1306;80.4052;1.13339;803;8.81153;1.32344;0.263476;1.89648;0.390227;2.45552;0.815235;0.570063;0.145227;1;3;71;0
664;664;2279;7.58076;7.34091;1.03267;39;5.1446;0.82197;0.13333;1.57358;0.3172;2.24312;0.618838;0.385982;0.0936718;1;3;5;0
665;665;2258;46.4421;42.2019;1.10047;412;8.87126;1.35736;0.24941;1.89577;0.282681;2.46835;0.727068;0.586394;0.164614;1;3;39;0
666;666;2271;16.6164;16.3095;1.01882;146;8.78651;1.28922;0.270111;1.77378;0.178072;2.21155;0.376074;0.609195;0.176434;1;3;15;0
667;667;2249;37.9753;28.4429;1.33514;372;9.79583;1.2088;0.381627;1.90407;0.508636;2.56766;1.0948;0.516097;0.205542;1;3;33;0
668;668;2283;62.1594;58.7282;1.05842;619;9.95827;1.19478;0.718221;1.92443;0.654121;2.62483;1.06432;0.49554;0.25464;1;3;57;0
669;669;2248;20.6815;20.347;1.01644;96;4.64184;0.943417;0.204711;1.4723;0.105148;1.866;0.144973;0.506483;0.106395;1;3;16;0
670;670;2266;7.50566;7.13363;1.05215;61;8.1272;1.43368;0.11497;1.77411;0.0992443;2.10857;0.197875;0.689101;0.102789;1;3;5;0
671;671;2281;9.89949;9.8995;1.0;65;6.56599;0.671328;0.345086;1.75695;0.277331;2.47535;0.839494;0.291795;0.163089;1;3;6;0
672;672;2273;7.75852;7.34847;1.0558;79;10.1824;1.18981;0.216681;1.91002;0.28091;2.58563;0.582745;0.476679;0.110828;1;3;6;0
673;673;2277;14.1076;13.7679;1.02467;58;4.11127;0.612259;0.147014;1.43001;0.214901;2.01299;0.361243;0.31088;0.0838855;1;3;12;0
674;674;2289;14.0869;13.536;1.0407;64;4.54324;0.942723;0.182584;1.48044;0.115411;1.91974;0.243924;0.500459;0.122876;1;3;10;0
675;675;2218;39.0808;36.7287;1.06404;289;7.39494;1.16248;0.396301;1.73454;0.3137;2.25054;0.617097;0.530182;0.169975;1;3;34;0
676;676;2313;7.61225;7.34847;1.0359;74;9.72117;1.34788;0.203749;1.85651;0.171558;2.38455;0.323598;0.578356;0.129579;1;3;6;0
677;677;2289;12.6024;12.0784;1.04338;54;4.2849;0.812952;0.114971;1.42956;0.0817198;1.84487;0.124313;0.443433;0.0734294;1;3;9;0
678;678;2303;7.13269;7.07107;1.00871;69;9.67377;1.47214;0.133524;2.03311;0.200665;2.52554;0.451476;0.593926;0.0776567;1;3;4;0
679;679;2331;56.571;52.5167;1.0772;511;9.03289;1.29796;0.216078;1.84922;0.186295;2.34305;0.411575;0.566304;0.117467;1;3;48;0
680;680;2282;8.80411;8.69865;1.01212;58;6.58783;0.926463;0.265451;1.7758;0.34929;2.52107;0.6653;0.392547;0.124954;1;3;5;0
681;681;2267;25.1133;24.9199;1.00776;238;9.47707;1.45166;0.200246;1.93614;0.141085;2.42797;0.322004;0.604715;0.0964937;1;3;18;0
682;682;2271;51.7341;46.8828;1.10348;530;10.2447;1.3564;0.209156;1.94599;0.405137;2.566;0.9765;0.566543;0.134034;1;3;43;0
683;683;2294;15.4708;15.2206;1.01644;85;5.49421;0.786697;0.0974291;1.57497;0.341994;2.20151;0.723137;0.380064;0.0892205;1;3;12;0
684;684;2296;8.13789;8.06226;1.00938;41;5.03816;0.980573;0.20988;1.6385;0.346958;2.19675;0.755661;0.47325;0.130819;1;3;5;0
685;685;2296;5.76568;5.74456;1.00368;31;5.37664;0.748504;0.0992987;1.68538;0.133927;2.37085;0.336467;0.319649;0.0514962;1;3;3;0
686;686;2300;8.60452;8.39974;1.02438;35;4.06763;0.901801;0.178259;1.47672;0.0859965;2.02106;0.259035;0.453891;0.113357;1;3;6;0
687;687;2295;7.90132;7.72441;1.0229;59;7.46711;1.39724;0.116353;1.73557;0.177491;2.23268;0.4531;0.653579;0.151412;1;3;6;0
688;688;2284;16.878;16.5932;1.01717;157;9.30204;1.27474;0.280252;1.83517;0.203085;2.33781;0.460358;0.564125;0.159198;1;3;14;0
689;689;2288;19.7541;19.4165;1.01739;196;9.922;1.25903;0.158204;1.87693;0.251244;2.46466;0.646796;0.528561;0.095294;1;3;16;0
690;690;2359;38.6467;37.229;1.03808;348;9.00465;1.33913;0.260674;1.96916;0.35928;2.62874;0.99527;0.558122;0.163054;1;3;29;0
691;691;2330;11.0912;10.5672;1.04959;53;4.77855;0.876046;0.206174;1.52819;0.223658;2.09856;0.431078;0.420746;0.0731201;1;3;8;0
692;692;2274;15.758;15.6844;1.00469;87;5.52102;1.0109;0.229463;1.6076;0.21601;2.0924;0.561648;0.51925;0.175207;1;3;10;0
693;693;2350;42.6891;40.0111;1.06693;349;8.17539;1.2663;0.29691;1.81301;0.235901;2.33067;0.511402;0.556089;0.141371;1;3;34;0
694;694;2302;23.0652;22.8035;1.01147;102;4.42226;0.820923;0.183121;1.42461;0.160022;1.91878;0.330136;0.440852;0.127754;1;3;20;0
695;695;2305;46.0108;38.4448;1.1968;379;8.2372;1.23454;0.278137;1.85306;0.474413;2.48836;1.10767;0.534499;0.153226;1;3;38;0
696;696;2297;30.2692;27.2458;1.11097;233;7.69758;1.13659;0.333853;1.8842;0.703046;2.66196;1.5043;0.492861;0.173776;1;3;23;0
697;697;2324;6.94762;6.87183;1.01103;34;4.89376;0.885388;0.0512253;1.52911;0.137775;2.09224;0.290992;0.428318;0.0381312;1;3;4;0
698;698;2328;13.0928;12.8711;1.01722;78;5.95748;1.02354;0.213839;1.68966;0.418558;2.34689;1.0933;0.516213;0.218802;1;3;8;0
699;699;2324;11.1351;10.7342;1.03735;54;4.84955;0.774691;0.117439;1.58181;0.272277;2.22788;0.567818;0.35938;0.071648;1;3;8;0
700;700;2348;19.8484;19.2354;1.03187;87;4.38322;0.781309;0.197912;1.44219;0.0818203;1.85829;0.202974;0.422607;0.110254;1;3;14;0
701;701;2313;11.5993;11.1803;1.03747;101;8.70741;1.03384;0.383471;1.80661;0.246161;2.492;0.571363;0.43599;0.181059;1;3;10;0
702;702;2305;11.4198;11.225;1.01736;53;4.64106;0.84696;0.136579;1.5038;0.188637;2.01844;0.378869;0.432662;0.101521;1;3;9;0
703;703;2330;15.2522;15.0333;1.01456;72;4.72063;0.780541;0.11816;1.49406;0.256349;2.06202;0.513682;0.389609;0.0707665;1;3;12;0
704;704;2342;13.7886;13.4164;1.02774;74;5.36677;1.0674;0.336732;1.65219;0.421779;2.08283;0.849505;0.555019;0.226266;1;3;9;0
705;705;2319;13.7673;13.687;1.00587;53;3.8497;0.533315;0.076378;1.35322;0.229502;1.89227;0.462976;0.290162;0.0419614;1;3;12;0
706;706;2293;11.106;10.7961;1.02871;47;4.23194;0.644846;0.156968;1.43862;0.13346;2.03302;0.265475;0.317936;0.070151;1;3;9;0
707;707;2346;25.9635;24.779;1.0478;126;4.85297;0.976378;0.235249;1.51399;0.0973785;1.93688;0.293396;0.5199;0.155804;1;3;19;0
708;708;2382;28.4806;27.9106;1.02042;150;5.26675;0.937032;0.245451;1.51234;0.26078;1.97155;0.554415;0.496741;0.137152;1;3;22;0
709;709;2339;8.75072;8.60233;1.01725;49;5.59954;1.18988;0.240673;1.59175;0.245902;2.02767;0.639077;0.657598;0.264314;1;3;6;0
710;710;2320;6.59516;6.48074;1.01765;28;4.24554;0.97596;0.237349;1.52365;0.156251;2.03502;0.227097;0.475174;0.0724728;1;3;4;0
711;711;2307;16.4266;16.1245;1.01873;90;5.47893;0.881714;0.201761;1.54545;0.302676;2.08387;0.618584;0.445011;0.129847;1;3;12;0
712;712;2361;45.5692;42.0714;1.08314;384;8.42675;1.25532;0.316886;1.82298;0.267764;2.33043;0.563099;0.552893;0.141981;1;3;37;0
713;713;2228;43.1899;41.0488;1.05216;384;8.89097;1.2894;0.269752;1.8249;0.179259;2.34469;0.377326;0.567324;0.158807;1;3;39;0
714;714;2344;11.2419;11.1803;1.0055;65;5.78196;0.926773;0.233393;1.66813;0.388337;2.3074;0.938413;0.466721;0.210398;1;3;7;0
715;715;2336;8.1397;8.1172;1.00277;43;5.28275;0.982197;0.286176;1.65523;0.180622;2.30752;0.462565;0.442895;0.159576;1;3;5;0
716;716;2436;108.281;100.767;1.07456;899;8.3025;1.22867;0.365866;1.80253;0.441542;2.36591;0.900053;0.546115;0.158696;1;3;87;0
717;717;2206;64.8145;61.957;1.04612;1549;23.899;2.19697;0.239354;3.00908;0.825471;3.98466;2.11167;0.625939;0.157663;1;3;49;0
718;718;2336;14.9045;14.6704;1.01595;72;4.83077;0.868218;0.208537;1.48274;0.196329;1.97812;0.350293;0.45416;0.133427;1;3;12;0
719;719;2303;14.5257;14.3527;1.01206;132;9.08732;1.40576;0.184409;1.88934;0.126754;2.35319;0.353038;0.606932;0.104847;1;3;11;0
720;720;2290;18.8084;18.6369;1.0092;172;9.14484;1.4476;0.129511;1.87592;0.0970738;2.36368;0.394584;0.624555;0.0933665;1;3;14;0
721;721;2443;51.0592;48.6004;1.05059;410;8.0299;1.21058;0.350205;1.77968;0.343361;2.27471;0.629087;0.551621;0.161021;1;3;38;0
722;722;2341;12.2999;12.1655;1.01105;50;4.06507;0.626125;0.144997;1.39152;0.177085;1.91555;0.318334;0.333437;0.0915364;1;3;11;0
723;723;2334;17.2857;17.0782;1.01214;149;8.61986;1.20289;0.170615;1.82741;0.081011;2.30125;0.186048;0.529167;0.102418;1;3;14;0
724;724;2326;8.3689;8.24621;1.01488;48;5.73552;1.05774;0.225039;1.70884;0.260338;2.34465;0.57792;0.47368;0.128086;1;3;5;0
725;725;2350;6.59062;6.44635;1.02238;38;5.76577;0.948226;0.239452;1.71088;0.44908;2.40859;0.941486;0.476751;0.223545;1;3;4;0
726;726;2322;7.76033;7.68115;1.01031;75;9.66453;1.26579;0.20924;1.86534;0.143947;2.39767;0.223391;0.531284;0.0978285;1;3;6;0
727;727;2358;19.8317;18.3848;1.0787;189;9.53017;0.943024;0.328896;2.20508;0.824458;3.4824;2.04909;0.349042;0.18829;1;3;16;0
728;728;2323;18.3842;17.9165;1.0261;90;4.89551;1.14616;0.296123;1.59712;0.161813;1.99084;0.406419;0.601003;0.212873;1;3;11;0
729;729;2338;8.74938;8.71143;1.00436;43;4.91463;1.24421;0.22603;1.72883;0.228779;2.29173;0.628182;0.597249;0.224546;1;3;4;0
730;730;2351;17.351;16.9607;1.02301;82;4.72594;0.94121;0.294456;1.54531;0.116294;1.99307;0.273609;0.478141;0.155169;1;3;11;0
731;731;2329;27.1354;26.7395;1.01481;166;6.11747;0.901158;0.255046;1.58702;0.35296;2.06215;0.534468;0.449706;0.123069;1;3;20;0
732;732;2410;61.6184;56.4358;1.09183;572;9.28294;1.32381;0.249879;1.86312;0.18912;2.39286;0.357891;0.564014;0.127691;1;3;54;0
733;733;2358;7.26209;7.07107;1.02701;42;5.78346;1.02076;0.374085;1.74667;0.287154;2.4047;0.638956;0.431726;0.159594;1;3;4;0
734;734;2406;22.6751;22.1936;1.0217;221;9.74637;1.38751;0.131924;1.88956;0.167345;2.35216;0.437824;0.603971;0.0946513;1;3;18;0
